1	66.791879	 94.000004	 0.000000	 -27.208125
2	0.000000	 94.000004	 0.000000	 -94.000004
3	0.000000	 94.000004	 0.000000	 -94.000004
4	0.000000	 94.000004	 0.000000	 -94.000004
5	0.000000	 94.000004	 0.000000	 -94.000004
6	0.000000	 94.000004	 0.000000	 -94.000004
7	0.000000	 94.000004	 0.000000	 -94.000004
8	0.000000	 94.000004	 0.000000	 -94.000004
9	0.000000	 94.000004	 0.000000	 -94.000004
10	37.539963	 93.005437	 0.000000	 -55.465474
11	68.254475	 92.010871	 0.000000	 -23.756396
12	36.077367	 92.010871	 0.000000	 -55.933505
13	0.000000	 92.010871	 0.000000	 -92.010871
14	67.766944	 92.010871	 0.000000	 -24.243927
15	0.000000	 92.010871	 0.000000	 -92.010871
16	0.000000	 79.510871	 0.000000	 -79.510871
17	0.000000	 67.010871	 0.000000	 -67.010871
18	0.000000	 54.510871	 0.000000	 -54.510871
19	0.000000	 54.510871	 0.000000	 -54.510871
20	0.000000	 54.510871	 0.000000	 -54.510871
21	0.000000	 54.510871	 0.000000	 -54.510871
22	0.000000	 54.510871	 0.000000	 -54.510871
23	60.941497	 54.510871	 0.949703	 6.430626
24	99.184783	 54.510871	 7.587470	 44.673911
25	68.254475	 54.510871	 9.617185	 13.743604
26	84.343031	 54.510871	 14.022927	 29.832160
27	48.265664	 54.510871	 13.100607	 -6.245207
28	68.254475	 54.510871	 15.130322	 13.743604
29	0.000000	 54.510871	 7.079922	 -54.510871
30	0.000000	 54.510871	 0.000000	 -54.510871
31	0.000000	 54.510871	 0.000000	 -54.510871
32	0.000000	 54.510871	 0.000000	 -54.510871
33	0.000000	 54.510871	 0.000000	 -54.510871
34	0.000000	 54.510871	 0.000000	 -54.510871
35	0.000000	 54.510871	 0.000000	 -54.510871
36	43.390345	 54.510871	 0.000000	 -11.120527
37	90.193417	 54.510871	 5.269752	 35.682546
38	99.184783	 54.510871	 11.907519	 44.673911
39	91.656013	 54.510871	 17.393274	 37.145142
