1	7.800512	 7.800512	 0.271739
2	7.800512	 7.800512	 0.271739
3	7.800512	 7.800512	 0.271739
4	7.800512	 7.800512	 0.271739
5	7.800512	 7.800512	 0.271739
6	7.800512	 7.800512	 0.271739
7	7.800512	 7.800512	 0.271739
8	7.800512	 7.800512	 0.271739
9	7.800512	 7.800512	 0.271739
10	7.800512	 7.800512	 0.271739
11	7.800512	 7.800512	 12.771739
12	7.800512	 7.800512	 12.771739
13	7.800512	 7.800512	 25.271739
14	7.800512	 7.800512	 37.771739
15	7.800512	 7.800512	 50.271739
16	7.800512	 7.800512	 50.271739
17	7.800512	 7.800512	 50.271739
18	7.800512	 7.800512	 50.271739
19	7.800512	 7.800512	 50.271739
20	7.800512	 7.800512	 50.271739
21	7.800512	 7.800512	 50.271739
22	7.800512	 7.800512	 50.271739
23	7.800512	 7.800512	 50.271739
24	7.800512	 7.800512	 50.271739
25	7.800512	 7.800512	 50.271739
26	7.800512	 7.800512	 50.271739
27	7.800512	 7.800512	 50.271739
28	7.800512	 7.800512	 50.271739
29	7.800512	 7.800512	 50.271739
30	7.800512	 7.800512	 62.771739
31	7.800512	 7.800512	 62.771739
32	7.800512	 7.800512	 62.771739
33	7.800512	 7.800512	 62.771739
34	7.800512	 7.800512	 62.771739
35	7.800512	 7.800512	 62.771739
36	7.800512	 7.800512	 62.771739
37	7.800512	 7.800512	 62.771739
38	7.800512	 7.800512	 62.771739
39	7.800512	 7.800512	 62.771739
40	7.800512	 7.800512	 62.771739
41	7.800512	 7.800512	 62.771739
42	7.800512	 7.800512	 62.771739
43	7.800512	 7.800512	 62.771739
44	7.800512	 7.800512	 62.771739
45	7.800512	 7.800512	 62.771739
46	7.800512	 7.800512	 62.771739
47	7.800512	 7.800512	 62.771739
48	7.800512	 7.800512	 62.771739
49	7.800512	 7.800512	 62.771739
50	7.800512	 7.800512	 62.771739
51	7.800512	 7.800512	 62.771739
52	7.800512	 7.800512	 62.771739
53	7.800512	 7.800512	 62.771739
54	7.800512	 7.800512	 62.771739
55	7.800512	 7.800512	 62.771739
56	7.800512	 7.800512	 62.771739
57	7.800512	 7.800512	 62.771739
58	7.800512	 7.800512	 62.771739
59	7.800512	 7.800512	 62.771739
60	7.800512	 7.800512	 62.771739
61	7.800512	 7.800512	 62.771739
