1	99.184783	 99.184783	 0.271739	 0.000000
2	99.184783	 99.184783	 0.291805	 0.000000
3	99.184783	 99.184783	 0.311871	 0.000000
4	99.184783	 99.184783	 0.331937	 0.000000
5	99.184783	 99.184783	 0.352002	 0.000000
6	99.184783	 99.184783	 0.372068	 0.000000
7	99.184783	 99.184783	 0.392134	 0.000000
8	99.184783	 99.184783	 0.412200	 0.000000
9	99.184783	 99.184783	 0.432266	 0.000000
10	99.184783	 99.184783	 0.452331	 0.000000
11	99.184783	 99.184783	 0.472397	 0.000000
12	99.184783	 99.184783	 0.492463	 0.000000
13	99.184783	 99.184783	 0.512529	 0.000000
14	99.184783	 99.184783	 0.532595	 0.000000
15	99.184783	 99.184783	 0.552660	 0.000000
16	99.184783	 99.184783	 0.572726	 0.000000
17	99.184783	 99.184783	 0.592792	 0.000000
18	99.184783	 99.184783	 0.612858	 0.000000
19	99.184783	 99.184783	 0.632924	 0.000000
20	99.184783	 99.184783	 0.652989	 0.000000
21	99.184783	 99.184783	 0.673055	 0.000000
22	99.184783	 99.184783	 0.693121	 0.000000
23	99.184783	 99.184783	 0.713187	 0.000000
24	99.184783	 99.184783	 0.733252	 0.000000
25	99.184783	 99.184783	 0.753318	 0.000000
26	99.184783	 99.184783	 0.773384	 0.000000
27	99.184783	 99.184783	 0.793450	 0.000000
28	99.184783	 99.184783	 0.813515	 0.000000
29	99.184783	 99.184783	 0.833581	 0.000000
30	99.184783	 99.184783	 0.853647	 0.000000
31	99.184783	 99.184783	 0.873713	 0.000000
32	99.184783	 99.184783	 0.893779	 0.000000
33	99.184783	 99.184783	 0.913844	 0.000000
34	99.184783	 99.184783	 0.933910	 0.000000
35	99.184783	 99.184783	 0.953976	 0.000000
36	99.184783	 99.184783	 0.974042	 0.000000
37	99.184783	 99.184783	 0.994107	 0.000000
38	99.184783	 99.184783	 1.014173	 0.000000
39	99.184783	 99.184783	 1.034239	 0.000000
40	99.184783	 99.184783	 1.054305	 0.000000
41	99.184783	 99.184783	 1.074371	 0.000000
42	99.184783	 99.184783	 1.094436	 0.000000
43	99.184783	 99.184783	 1.114502	 0.000000
44	99.184783	 99.184783	 1.134568	 0.000000
45	99.184783	 99.184783	 1.154634	 0.000000
46	99.184783	 99.184783	 1.174699	 0.000000
47	99.184783	 99.184783	 1.194765	 0.000000
48	99.184783	 99.184783	 1.214831	 0.000000
