1	39.002559	 94.000004	 0.000000	 -54.997444
2	0.000000	 94.000004	 0.000000	 -94.000004
3	64.354221	 94.000004	 0.000000	 -29.645783
4	0.000000	 94.000004	 0.000000	 -94.000004
5	99.184783	 94.000004	 40.292105	 5.184779
6	0.000000	 94.000004	 0.000000	 -94.000004
7	0.000000	 94.000004	 0.000000	 -94.000004
8	0.000000	 94.000004	 0.000000	 -94.000004
9	53.140984	 94.000004	 0.000000	 -40.859019
10	0.000000	 94.000004	 0.000000	 -94.000004
11	0.000000	 94.000004	 0.000000	 -94.000004
12	0.000000	 94.000004	 0.000000	 -94.000004
13	0.000000	 94.000004	 0.000000	 -94.000004
14	0.000000	 94.000004	 0.000000	 -94.000004
15	58.991370	 94.000004	 0.000000	 -35.008634
16	58.991370	 94.000004	 0.000000	 -35.008634
17	0.000000	 94.000004	 0.000000	 -94.000004
18	91.656013	 94.000004	 0.000000	 -2.343990
19	37.052428	 94.000004	 0.000000	 -56.947575
20	60.941497	 94.000004	 0.000000	 -33.058507
21	68.254475	 94.000004	 0.000000	 -25.745529
22	0.000000	 94.000004	 0.000000	 -94.000004
23	0.000000	 94.000004	 0.000000	 -94.000004
24	0.000000	 94.000004	 0.000000	 -94.000004
25	0.000000	 94.000004	 0.000000	 -94.000004
26	0.000000	 94.000004	 0.000000	 -94.000004
27	0.000000	 94.000004	 0.000000	 -94.000004
28	0.000000	 94.000004	 0.000000	 -94.000004
29	0.000000	 94.000004	 0.000000	 -94.000004
30	0.000000	 94.000004	 0.000000	 -94.000004
31	0.000000	 94.000004	 0.000000	 -94.000004
32	0.000000	 94.000004	 0.000000	 -94.000004
33	0.000000	 94.000004	 0.000000	 -94.000004
34	0.000000	 94.000004	 0.000000	 -94.000004
35	0.000000	 94.000004	 0.000000	 -94.000004
36	0.000000	 94.000004	 0.000000	 -94.000004
37	0.000000	 94.000004	 0.000000	 -94.000004
38	0.000000	 94.000004	 0.000000	 -94.000004
39	0.000000	 94.000004	 0.000000	 -94.000004
40	0.000000	 94.000004	 0.000000	 -94.000004
41	0.000000	 94.000004	 0.000000	 -94.000004
42	0.000000	 94.000004	 0.000000	 -94.000004
43	0.000000	 94.000004	 0.000000	 -94.000004
44	0.000000	 94.000004	 0.000000	 -94.000004
45	0.000000	 94.000004	 0.000000	 -94.000004
46	0.000000	 94.000004	 0.000000	 -94.000004
47	0.000000	 94.000004	 0.000000	 -94.000004
48	0.000000	 94.000004	 0.000000	 -94.000004
49	37.052428	 94.000004	 0.000000	 -56.947575
50	0.000000	 94.000004	 0.000000	 -94.000004
51	0.000000	 94.000004	 0.000000	 -94.000004
52	66.791879	 94.000004	 0.000000	 -27.208125
53	0.000000	 94.000004	 0.000000	 -94.000004
54	0.000000	 94.000004	 0.000000	 -94.000004
55	0.000000	 94.000004	 0.000000	 -94.000004
56	0.000000	 94.000004	 0.000000	 -94.000004
57	0.000000	 94.000004	 0.000000	 -94.000004
58	0.000000	 94.000004	 0.000000	 -94.000004
59	0.000000	 94.000004	 0.000000	 -94.000004
60	0.000000	 94.000004	 0.000000	 -94.000004
61	0.000000	 94.000004	 0.000000	 -94.000004
62	0.000000	 94.000004	 0.000000	 -94.000004
63	0.000000	 94.000004	 0.000000	 -94.000004
64	0.000000	 94.000004	 0.000000	 -94.000004
65	0.000000	 94.000004	 0.000000	 -94.000004
66	0.000000	 94.000004	 0.000000	 -94.000004
67	0.000000	 94.000004	 0.000000	 -94.000004
68	0.000000	 94.000004	 0.000000	 -94.000004
69	0.000000	 94.000004	 0.000000	 -94.000004
70	0.000000	 94.000004	 0.000000	 -94.000004
71	68.742006	 94.000004	 0.000000	 -25.257998
72	0.000000	 94.000004	 0.000000	 -94.000004
73	0.000000	 94.000004	 0.000000	 -94.000004
74	0.000000	 94.000004	 0.000000	 -94.000004
75	63.379155	 94.000004	 0.000000	 -30.620849
76	68.742006	 94.000004	 0.000000	 -25.257998
77	0.000000	 94.000004	 0.000000	 -94.000004
78	0.000000	 94.000004	 0.000000	 -94.000004
79	0.000000	 94.000004	 0.000000	 -94.000004
80	0.000000	 94.000004	 0.000000	 -94.000004
81	0.000000	 94.000004	 0.000000	 -94.000004
82	0.000000	 94.000004	 0.000000	 -94.000004
83	0.000000	 94.000004	 0.000000	 -94.000004
