1	50.703327	 50.703327	 0.271739
2	0.000000	 -0.487532	 0.271739
3	61.916559	 61.916559	 0.271739
4	3.900256	 3.900256	 0.271739
5	50.703327	 50.703327	 0.271739
6	46.803068	 46.803068	 0.271739
7	50.703327	 50.703327	 0.271739
8	1.462596	 1.462596	 0.271739
9	61.916559	 61.916559	 0.271739
10	0.000000	 -0.487532	 0.271739
11	46.803068	 46.803068	 0.271739
12	46.803068	 46.803068	 0.271739
13	50.703327	 50.703327	 0.271739
14	1.462596	 1.462596	 0.271739
15	61.916559	 61.916559	 0.271739
16	0.000000	 0.000000	 0.271739
17	50.703327	 50.703327	 0.271739
18	1.462596	 1.462596	 0.271739
19	61.916559	 61.916559	 0.271739
20	0.000000	 -0.487532	 0.271739
21	61.916559	 61.916559	 0.271739
22	0.000000	 -0.487532	 0.271739
23	46.803068	 46.803068	 0.271739
24	46.803068	 46.803068	 0.271739
25	50.703327	 50.703327	 0.271739
26	1.950128	 1.950128	 0.271739
27	61.916559	 61.916559	 0.271739
28	46.803068	 46.803068	 0.271739
29	50.703327	 50.703327	 0.271739
30	50.703327	 50.703327	 0.271739
31	61.916559	 61.916559	 0.271739
32	3.412724	 3.412724	 0.271739
33	61.916559	 61.916559	 0.271739
34	62.404094	 62.404094	 0.271739
35	46.803068	 46.803068	 0.271739
36	62.404094	 62.404094	 0.271739
37	46.803068	 46.803068	 0.271739
38	24.864130	 24.864130	 0.271739
39	50.703327	 50.703327	 0.271739
40	0.000000	 -0.487532	 0.271739
41	61.916559	 61.916559	 0.271739
42	3.900256	 3.900256	 0.271739
43	62.404094	 62.404094	 0.271739
44	46.803068	 46.803068	 0.271739
45	50.703327	 50.703327	 0.271739
46	0.000000	 -0.487532	 0.271739
47	61.916559	 61.916559	 0.271739
48	0.000000	 0.000000	 0.271739
49	62.404094	 62.404094	 0.271739
50	62.404094	 62.404094	 0.271739
51	62.404094	 62.404094	 0.271739
52	81.905373	 81.905373	 0.271739
53	0.000000	 -0.487532	 0.271739
54	0.000000	 -0.487532	 0.271739
55	61.916559	 61.916559	 0.271739
56	0.000000	 0.000000	 0.271739
57	0.000000	 0.000000	 0.271739
58	50.703327	 50.703327	 0.271739
59	24.864130	 24.864130	 0.271739
60	24.864130	 24.864130	 0.271739
61	61.916559	 61.916559	 0.271739
62	0.000000	 -0.487532	 0.271739
63	0.000000	 -0.487532	 0.271739
64	61.916559	 61.916559	 0.271739
65	0.000000	 0.000000	 0.271739
66	0.000000	 0.000000	 0.271739
67	50.703327	 50.703327	 0.271739
68	50.703327	 50.703327	 0.271739
69	50.703327	 50.703327	 0.271739
70	50.703327	 50.703327	 0.271739
71	1.462596	 1.462596	 0.271739
72	1.462596	 1.462596	 0.271739
73	61.916559	 61.916559	 0.271739
74	0.000000	 0.000000	 0.271739
75	0.000000	 0.000000	 0.271739
76	50.703327	 50.703327	 0.271739
77	24.864130	 24.864130	 0.271739
78	24.864130	 24.864130	 0.271739
79	50.703327	 50.703327	 0.271739
80	1.462596	 1.462596	 0.271739
81	1.462596	 1.462596	 0.271739
82	61.916559	 61.916559	 0.271739
83	0.000000	 0.000000	 0.271739
84	0.000000	 0.000000	 0.271739
85	46.803068	 46.803068	 0.271739
86	25.351663	 25.351663	 0.271739
87	25.351663	 25.351663	 0.271739
88	81.905373	 81.905373	 0.271739
89	0.000000	 -0.487532	 0.271739
90	0.000000	 -0.487532	 0.271739
91	62.404094	 62.404094	 0.271739
92	64.354221	 64.354221	 0.271739
93	64.354221	 64.354221	 0.271739
94	81.905373	 81.905373	 0.271739
95	99.184783	 99.456522	 0.271739
96	99.184783	 99.456522	 0.271739
97	81.905373	 81.905373	 0.271739
98	99.184783	 99.456522	 0.271739
99	99.184783	 99.456522	 0.271739
100	46.803068	 46.803068	 0.271739
101	99.184783	 99.456522	 0.271739
102	99.184783	 99.456522	 0.271739
103	81.905373	 81.905373	 0.271739
104	99.184783	 99.456522	 0.271739
105	99.184783	 99.456522	 0.271739
106	97.506390	 97.506390	 0.271739
107	97.506390	 97.506390	 0.271739
108	97.506390	 97.506390	 0.271739
109	81.905373	 81.905373	 0.271739
110	99.184783	 99.456522	 0.271739
111	99.184783	 99.456522	 0.271739
112	81.905373	 81.905373	 0.271739
113	99.184783	 99.456522	 0.271739
114	99.184783	 99.456522	 0.271739
115	50.703327	 50.703327	 0.271739
116	99.184783	 99.456522	 0.271739
117	99.184783	 99.456522	 0.271739
118	81.905373	 81.905373	 0.271739
119	99.184783	 99.456522	 0.271739
120	99.184783	 99.456522	 0.271739
121	46.803068	 46.803068	 0.271739
122	99.184783	 99.456522	 0.271739
123	99.184783	 99.456522	 0.271739
124	81.905373	 81.905373	 0.271739
125	99.184783	 99.456522	 0.271739
126	99.184783	 99.456522	 0.271739
127	81.905373	 81.905373	 0.271739
128	99.184783	 99.456522	 0.271739
129	99.184783	 99.456522	 0.271739
130	99.184783	 99.456522	 0.271739
131	46.803068	 46.803068	 0.271739
132	99.184783	 99.456522	 0.271739
133	46.803068	 46.803068	 0.271739
134	99.184783	 99.456522	 0.271739
135	99.184783	 99.456522	 0.271739
136	99.184783	 99.456522	 0.271739
137	81.905373	 81.905373	 0.271739
138	99.184783	 99.456522	 0.271739
139	99.184783	 99.456522	 0.271739
140	46.803068	 46.803068	 0.271739
141	99.184783	 99.456522	 0.271739
142	99.184783	 99.456522	 0.271739
143	81.905373	 81.905373	 0.271739
144	99.184783	 99.456522	 0.271739
145	99.184783	 99.456522	 0.271739
146	81.905373	 81.905373	 0.271739
147	99.184783	 99.456522	 0.271739
148	99.184783	 99.456522	 0.271739
149	46.803068	 46.803068	 12.771739
150	99.184783	 99.456522	 25.271739
151	99.184783	 99.456522	 37.771739
152	46.803068	 46.803068	 50.271739
153	99.184783	 99.456522	 37.771739
154	99.184783	 99.456522	 25.271739
155	96.531329	 96.531329	 25.271739
156	96.531329	 96.531329	 25.271739
157	96.531329	 96.531329	 37.771739
158	81.905373	 81.905373	 50.271739
159	99.184783	 99.456522	 62.771739
160	99.184783	 99.456522	 75.271739
161	81.905373	 81.905373	 75.271739
162	99.184783	 99.456522	 62.771739
163	99.184783	 99.456522	 62.771739
164	64.354221	 64.354221	 62.771739
165	99.184783	 99.456522	 62.771739
166	99.184783	 99.456522	 62.771739
167	46.803068	 46.803068	 50.271739
168	99.184783	 99.456522	 50.271739
169	99.184783	 99.456522	 50.271739
170	81.905373	 81.905373	 50.271739
171	99.184783	 99.456522	 37.771739
172	99.184783	 99.456522	 37.771739
173	81.905373	 81.905373	 37.771739
174	99.184783	 99.456522	 37.771739
175	99.184783	 99.456522	 37.771739
176	81.905373	 81.905373	 37.771739
177	99.184783	 99.456522	 37.771739
178	99.184783	 99.456522	 37.771739
179	50.703327	 50.703327	 37.771739
180	1.462596	 1.462596	 37.771739
181	1.462596	 1.462596	 37.771739
182	61.916559	 61.916559	 37.771739
183	62.404094	 62.404094	 37.771739
184	62.404094	 62.404094	 37.771739
185	46.803068	 46.803068	 37.771739
186	62.404094	 62.404094	 37.771739
187	62.404094	 62.404094	 37.771739
188	46.803068	 46.803068	 37.771739
189	0.000000	 0.000000	 37.771739
190	0.000000	 0.000000	 37.771739
191	1.462596	 1.462596	 37.771739
192	0.000000	 0.000000	 37.771739
193	0.000000	 0.000000	 37.771739
194	46.803068	 46.803068	 37.771739
195	62.404094	 62.404094	 37.771739
196	62.404094	 62.404094	 37.771739
197	46.803068	 46.803068	 37.771739
198	24.864130	 24.864130	 37.771739
199	24.864130	 24.864130	 37.771739
200	50.703327	 50.703327	 37.771739
201	1.462596	 1.462596	 37.771739
202	1.462596	 1.462596	 37.771739
203	50.703327	 50.703327	 37.771739
204	1.950128	 1.950128	 37.771739
205	1.950128	 1.950128	 37.771739
206	1.462596	 1.462596	 37.771739
207	62.404094	 62.404094	 37.771739
208	62.404094	 62.404094	 37.771739
209	46.803068	 46.803068	 37.771739
210	46.803068	 46.803068	 37.771739
211	46.803068	 46.803068	 37.771739
212	50.703327	 50.703327	 37.771739
213	1.950128	 1.950128	 37.771739
214	1.950128	 1.950128	 37.771739
215	1.462596	 1.462596	 37.771739
216	0.000000	 0.000000	 37.771739
217	0.000000	 0.000000	 37.771739
218	62.404094	 62.404094	 37.771739
219	62.404094	 62.404094	 37.771739
220	62.404094	 62.404094	 37.771739
221	46.803068	 46.803068	 37.771739
222	24.864130	 24.864130	 37.771739
223	24.864130	 24.864130	 37.771739
224	1.462596	 1.462596	 37.771739
225	0.000000	 0.000000	 37.771739
226	0.000000	 0.000000	 37.771739
227	46.803068	 46.803068	 37.771739
228	46.803068	 46.803068	 37.771739
229	46.803068	 46.803068	 37.771739
230	50.703327	 50.703327	 37.771739
231	1.462596	 1.462596	 37.771739
232	1.462596	 1.462596	 37.771739
233	1.462596	 1.462596	 37.771739
234	62.404094	 62.404094	 37.771739
235	62.404094	 62.404094	 37.771739
236	50.703327	 50.703327	 37.771739
237	50.703327	 50.703327	 37.771739
238	50.703327	 50.703327	 37.771739
239	50.703327	 50.703327	 37.771739
240	1.462596	 1.462596	 37.771739
241	1.462596	 1.462596	 37.771739
242	1.462596	 1.462596	 37.771739
243	62.404094	 62.404094	 37.771739
244	62.404094	 62.404094	 37.771739
245	50.703327	 50.703327	 37.771739
246	46.803068	 46.803068	 37.771739
247	46.803068	 46.803068	 37.771739
248	50.703327	 50.703327	 37.771739
249	46.803068	 46.803068	 37.771739
250	46.803068	 46.803068	 37.771739
251	1.462596	 1.462596	 37.771739
252	1.462596	 1.462596	 37.771739
253	1.462596	 1.462596	 37.771739
254	61.916559	 61.916559	 37.771739
255	0.000000	 0.000000	 37.771739
256	0.000000	 0.000000	 37.771739
257	46.803068	 46.803068	 37.771739
258	64.354221	 64.354221	 37.771739
259	64.354221	 64.354221	 37.771739
260	50.703327	 50.703327	 37.771739
261	0.000000	 0.000000	 37.771739
262	0.000000	 0.000000	 37.771739
263	61.916559	 61.916559	 37.771739
264	0.000000	 0.000000	 37.771739
265	0.000000	 0.000000	 37.771739
266	61.916559	 61.916559	 37.771739
267	0.000000	 -0.487532	 37.771739
268	0.000000	 -0.487532	 37.771739
269	50.703327	 50.703327	 37.771739
270	62.404094	 62.404094	 37.771739
271	62.404094	 62.404094	 37.771739
272	50.703327	 50.703327	 37.771739
273	1.950128	 1.950128	 37.771739
274	1.950128	 1.950128	 37.771739
275	81.905373	 81.905373	 37.771739
276	99.184783	 99.456522	 37.771739
277	99.184783	 99.456522	 37.771739
278	81.905373	 81.905373	 37.771739
279	99.184783	 99.456522	 37.771739
280	99.184783	 99.456522	 37.771739
281	50.703327	 50.703327	 37.771739
282	99.184783	 99.456522	 37.771739
283	99.184783	 99.456522	 37.771739
284	50.703327	 50.703327	 37.771739
285	99.184783	 99.456522	 37.771739
286	99.184783	 99.456522	 37.771739
