1	55.091112	 94.000004	 0.000000	 -38.908892
2	99.184783	 94.000004	 3.309204	 5.184779
3	97.993925	 94.000004	 6.258402	 3.993922
4	99.184783	 94.000004	 9.927606	 5.184779
5	52.165919	 94.000004	 0.000000	 -41.834085
6	99.184783	 94.000004	 3.669204	 5.184779
7	99.184783	 94.000004	 7.338408	 5.184779
8	99.184783	 94.000004	 10.647612	 5.184779
9	99.184783	 94.000004	 14.316816	 5.184779
10	99.184783	 94.000004	 17.626020	 5.184779
11	56.066177	 94.000004	 0.000000	 -37.933826
12	99.184783	 94.000004	 3.669204	 5.184779
13	99.184783	 94.000004	 7.338408	 5.184779
14	99.184783	 94.000004	 10.647612	 5.184779
15	99.184783	 94.000004	 13.956816	 5.184779
16	99.184783	 94.000004	 17.266021	 5.184779
17	57.528774	 94.000004	 0.000000	 -36.471230
18	99.184783	 94.000004	 3.669204	 5.184779
19	99.184783	 94.000004	 6.978408	 5.184779
20	99.184783	 94.000004	 10.287612	 5.184779
21	99.184783	 94.000004	 13.956816	 5.184779
22	99.184783	 94.000004	 17.626020	 5.184779
23	56.553708	 94.000004	 0.000000	 -37.446296
24	99.184783	 94.000004	 3.309204	 5.184779
25	92.143540	 94.000004	 1.938351	 -1.856464
26	99.184783	 94.000004	 5.247555	 5.184779
27	99.184783	 94.000004	 8.916759	 5.184779
28	99.184783	 94.000004	 12.585963	 5.184779
29	99.184783	 94.000004	 15.895168	 5.184779
30	52.165919	 94.000004	 0.000000	 -41.834085
31	99.184783	 94.000004	 4.029210	 5.184779
32	99.184783	 94.000004	 7.698415	 5.184779
33	99.184783	 94.000004	 11.007619	 5.184779
34	99.184783	 94.000004	 14.316823	 5.184779
35	99.184783	 94.000004	 17.626026	 5.184779
36	54.116050	 94.000004	 0.000000	 -39.883954
37	99.184783	 94.000004	 3.669204	 5.184779
38	99.184783	 94.000004	 6.978408	 5.184779
39	99.184783	 94.000004	 10.647612	 5.184779
40	99.184783	 94.000004	 13.956816	 5.184779
41	99.184783	 94.000004	 17.266021	 5.184779
42	57.041239	 94.000004	 0.000000	 -36.958765
43	99.184783	 94.000004	 3.669204	 5.184779
44	99.184783	 94.000004	 7.338408	 5.184779
45	99.184783	 94.000004	 11.007613	 5.184779
46	99.184783	 94.000004	 14.316817	 5.184779
47	99.184783	 94.000004	 17.986022	 5.184779
48	99.184783	 94.000004	 21.295226	 5.184779
49	53.628515	 94.000004	 0.000000	 -40.371488
50	99.184783	 94.000004	 3.669204	 5.184779
51	99.184783	 94.000004	 6.978408	 5.184779
